CPU usage,Memory,Disk Usage,Disk write speed,Disk read speed,Wi-Fi speed receive,Wi-Fi speed Send
26.7,83.7,91.7,872.0,0.0,0.0,0.0
12.8,83.9,91.7,9.376,0.0,0.0,0.0
