CPU usage,Memory,Disk Usage,Disk write speed,Disk read speed,Wi-Fi speed receive,Wi-Fi speed Send
15.9,74.5,81.6,0.0,0.128,0.0,0.0
15.1,74.6,81.6,0.0,0.0,0.0,0.0
15.8,74.6,81.6,0.0,0.0,0.0,0.0
24.5,74.6,81.6,1.0,0.0,0.0,0.0
15.5,74.7,81.6,0.0,0.0,0.0,88.0
14.6,74.6,81.6,1.656,0.0,0.0,0.0
13.7,74.6,81.6,0.216,15.16,0.0,0.0
14.8,74.6,81.6,0.0,0.0,0.0,0.0
