CPU usage,Memory,Disk Usage,Disk write speed,Disk read speed,Wi-Fi speed receive,Wi-Fi speed Send
19.6,76.6,90.8,0.0,0.0,0.0,0.0
7.2,76.7,90.8,0.096,0.0,0.0,16.0
7.6,76.8,90.8,0.0,0.0,0.0,0.0
4.8,76.8,90.8,1.064,0.0,0.0,0.0
