CPU usage,Memory,Disk Usage,Disk write speed,Disk read speed,Wi-Fi speed receive,Wi-Fi speed Send
15.0,74.7,81.6,0.0,0.0,0.0,0.0
18.9,74.7,81.6,1.032,0.0,0.0,0.0
22.0,74.8,81.6,0.032,0.0,0.0,8.0
15.4,74.9,81.6,1.0,0.0,0.0,0.0
17.9,74.8,81.6,0.128,0.0,0.0,0.0
11.0,74.8,81.6,0.872,0.128,0.0,0.0
12.9,74.7,81.6,0.0,0.0,0.0,0.0
15.8,75.0,81.6,0.496,0.128,0.0,0.0
